subjID,group,condition,edge_normresp_U_obm,edge
s7,CI,distractor,0.0,"(4, 7)"
s8,II,scaffolding,0.8574354772634312,"(5, 8)"
s8,II,scaffolding,0.7580645161290112,"(0, 3)"
s8,II,scaffolding,0.5294117647058676,"(0, 3)"
s8,II,scaffolding,0.3333333333333263,"(0, 1)"
s8,II,scaffolding,0.33992805755393635,"(0, 3)"
s9,CI,scaffolding,0.8574354772634312,"(5, 8)"
s9,CI,scaffolding,1.0,"(4, 7)"
s9,CI,scaffolding,1.0,"(6, 8)"
s9,CI,scaffolding,1.0,"(5, 9)"
s9,CI,scaffolding,1.0,"(1, 5)"
s10,II,normal,0.8574354772634312,"(5, 8)"
s10,II,normal,0.3354838709677308,"(2, 6)"
s10,II,normal,0.2752941176470541,"(3, 6)"
s10,II,normal,0.3333333333333263,"(1, 5)"
s10,II,normal,0.0,"(6, 8)"
s11,CI,distractor,0.8090946333469917,"(3, 6)"
s11,CI,distractor,0.7580645161290112,"(0, 3)"
s11,CI,distractor,0.5294117647058676,"(0, 3)"
s11,CI,distractor,0.3333333333333263,"(0, 1)"
s11,CI,distractor,0.33992805755393635,"(3, 6)"
s12,II,distractor,0.46866038508808855,"(6, 8)"
s12,II,distractor,0.2910394265232909,"(1, 4)"
s12,II,distractor,0.2752941176470541,"(3, 6)"
s12,II,distractor,0.3333333333333263,"(1, 5)"
s12,II,distractor,0.5854316546762385,"(6, 9)"
s13,II,normal,0.8574354772634312,"(5, 8)"
s13,II,normal,1.0,"(4, 7)"
s13,II,normal,1.0,"(6, 8)"
s13,II,normal,1.0,"(5, 9)"
s13,II,normal,1.0,"(1, 5)"
s14,II,scaffolding,0.8090946333469917,"(3, 6)"
s14,II,scaffolding,0.3544802867383393,"(0, 1)"
s14,II,scaffolding,1.0,"(6, 8)"
s14,II,scaffolding,1.0,"(5, 7)"
s14,II,scaffolding,1.0,"(1, 5)"
s15,CI,normal,0.218762802130278,"(4, 8)"
s15,CI,normal,0.4838709677419169,"(6, 9)"
s15,CI,normal,1.0,"(6, 8)"
s15,CI,normal,1.0,"(5, 9)"
s15,CI,normal,0.6249999999999866,"(5, 9)"
s16,II,scaffolding,0.8090946333469917,"(3, 6)"
s16,II,scaffolding,1.0,"(4, 7)"
s16,II,scaffolding,0.5294117647058676,"(0, 3)"
s16,II,scaffolding,1.0,"(5, 9)"
s16,II,scaffolding,1.0,"(1, 5)"
s17,CI,distractor,0.8574354772634312,"(5, 8)"
s17,CI,distractor,0.7580645161290112,"(0, 3)"
s17,CI,distractor,0.5294117647058676,"(0, 3)"
s17,CI,distractor,0.3333333333333263,"(0, 1)"
s17,CI,distractor,0.6249999999999866,"(5, 9)"
s18,CI,scaffolding,0.46866038508808855,"(6, 8)"
s18,CI,scaffolding,0.34838709677418694,"(3, 6)"
s18,CI,scaffolding,0.2752941176470541,"(3, 6)"
s18,CI,scaffolding,0.3333333333333263,"(1, 5)"
s18,CI,scaffolding,0.5854316546762385,"(6, 9)"
s19,II,normal,1.0,"(0, 1)"
s19,II,normal,0.7580645161290112,"(0, 3)"
s19,II,normal,0.5294117647058676,"(0, 3)"
s19,II,normal,0.3333333333333263,"(0, 1)"
s19,II,normal,0.33992805755393635,"(0, 3)"
s20,II,distractor,0.9635395329782974,"(0, 2)"
s20,II,distractor,0.7580645161290112,"(0, 3)"
s20,II,distractor,0.5294117647058676,"(0, 3)"
s20,II,distractor,0.3333333333333263,"(0, 1)"
s20,II,distractor,1.0,"(1, 5)"
s21,CI,distractor,0.46866038508808855,"(6, 8)"
s21,CI,distractor,0.34838709677418694,"(3, 6)"
s21,CI,distractor,0.2752941176470541,"(3, 6)"
s21,CI,distractor,0.3333333333333263,"(1, 5)"
s21,CI,distractor,0.5854316546762385,"(6, 9)"
s22,CI,distractor,0.8090946333469917,"(3, 6)"
s22,CI,distractor,0.3544802867383393,"(0, 1)"
s22,CI,distractor,0.10352941176470343,"(0, 1)"
s22,CI,distractor,1.0,"(5, 9)"
s22,CI,distractor,0.33992805755393635,"(0, 3)"
s23,II,distractor,0.46866038508808855,"(6, 8)"
s23,II,distractor,0.34838709677418694,"(3, 6)"
s23,II,distractor,0.5294117647058676,"(0, 3)"
s23,II,distractor,0.3333333333333263,"(0, 1)"
s23,II,distractor,0.5854316546762385,"(6, 9)"
s24,II,normal,0.8090946333469917,"(3, 6)"
s24,II,normal,0.7580645161290112,"(0, 3)"
s24,II,normal,1.0,"(6, 8)"
s24,II,normal,0.3333333333333263,"(0, 1)"
s24,II,normal,0.5854316546762385,"(6, 9)"
s25,II,scaffolding,0.46866038508808855,"(6, 8)"
s25,II,scaffolding,0.34838709677418694,"(3, 6)"
s25,II,scaffolding,0.2752941176470541,"(3, 6)"
s25,II,scaffolding,0.3333333333333263,"(1, 5)"
s25,II,scaffolding,0.5854316546762385,"(6, 9)"
s26,CI,scaffolding,0.8574354772634312,"(5, 8)"
s26,CI,scaffolding,1.0,"(4, 7)"
s26,CI,scaffolding,1.0,"(6, 8)"
s26,CI,scaffolding,1.0,"(5, 9)"
s26,CI,scaffolding,0.6249999999999866,"(5, 9)"
s27,II,normal,0.46866038508808855,"(6, 8)"
s27,II,normal,0.4838709677419169,"(6, 9)"
s27,II,normal,1.0,"(6, 8)"
s27,II,normal,1.0,"(5, 7)"
s27,II,normal,0.0,"(5, 8)"
s28,CI,normal,0.19336337566571382,"(2, 6)"
s28,CI,normal,0.34838709677418694,"(3, 6)"
s28,CI,normal,0.6933333333333178,"(4, 7)"
s28,CI,normal,0.3333333333333263,"(1, 5)"
s28,CI,normal,0.6249999999999866,"(5, 9)"
s29,II,distractor,0.46866038508808855,"(6, 8)"
s29,II,distractor,0.34838709677418694,"(3, 6)"
s29,II,distractor,0.2752941176470541,"(3, 6)"
s29,II,distractor,0.3333333333333263,"(1, 5)"
s29,II,distractor,0.5854316546762385,"(6, 9)"
s30,CI,scaffolding,0.8574354772634312,"(5, 8)"
s30,CI,scaffolding,1.0,"(4, 7)"
s30,CI,scaffolding,1.0,"(6, 8)"
s30,CI,scaffolding,1.0,"(5, 9)"
s30,CI,scaffolding,0.0,"(4, 7)"
s31,CI,distractor,0.34838709677418694,"(3, 6)"
s31,CI,distractor,0.2752941176470541,"(3, 6)"
s31,CI,distractor,0.3333333333333263,"(1, 5)"
s31,CI,distractor,0.5854316546762385,"(6, 9)"
s32,CI,normal,0.8574354772634312,"(5, 8)"
s32,CI,normal,0.7580645161290112,"(0, 3)"
s32,CI,normal,0.5294117647058676,"(0, 3)"
s32,CI,normal,1.0,"(5, 7)"
s32,CI,normal,0.0,"(4, 7)"
s33,CI,distractor,0.46866038508808855,"(6, 8)"
s33,CI,distractor,0.34838709677418694,"(3, 6)"
s33,CI,distractor,0.2752941176470541,"(3, 6)"
s33,CI,distractor,0.3333333333333263,"(0, 1)"
s33,CI,distractor,0.5854316546762385,"(6, 9)"
s34,CI,normal,0.46866038508808855,"(6, 8)"
s34,CI,normal,0.34838709677418694,"(3, 6)"
s34,CI,normal,0.6933333333333178,"(4, 7)"
s34,CI,normal,0.3333333333333263,"(1, 5)"
s34,CI,normal,0.6249999999999866,"(5, 9)"
s35,II,normal,0.8090946333469917,"(3, 6)"
s35,II,normal,0.7580645161290112,"(0, 3)"
s35,II,normal,0.5294117647058676,"(0, 3)"
s35,II,normal,1.0,"(5, 7)"
s35,II,normal,1.0,"(1, 5)"
s36,CI,normal,1.0,"(0, 1)"
s36,CI,normal,0.7580645161290112,"(0, 3)"
s36,CI,normal,0.5294117647058676,"(0, 3)"
s36,CI,normal,0.3333333333333263,"(0, 1)"
s36,CI,normal,0.33992805755393635,"(0, 3)"
s37,II,normal,0.8574354772634312,"(5, 8)"
s37,II,normal,1.0,"(4, 7)"
s37,II,normal,1.0,"(6, 8)"
s37,II,normal,1.0,"(5, 9)"
s37,II,normal,0.0,"(4, 7)"
s38,II,normal,0.8090946333469917,"(3, 6)"
s38,II,normal,1.0,"(4, 7)"
s38,II,normal,0.5294117647058676,"(0, 3)"
s38,II,normal,0.3333333333333263,"(0, 1)"
s38,II,normal,0.0,"(4, 7)"
s39,II,distractor,0.8574354772634312,"(5, 8)"
s39,II,distractor,0.3354838709677308,"(2, 6)"
s39,II,distractor,0.5019607843137103,"(5, 7)"
s39,II,distractor,1.0,"(5, 9)"
s39,II,distractor,0.6249999999999866,"(5, 9)"
s40,II,normal,0.8574354772634312,"(5, 8)"
s40,II,normal,1.0,"(4, 7)"
s40,II,normal,1.0,"(6, 8)"
s40,II,normal,1.0,"(5, 9)"
s40,II,normal,1.0,"(1, 5)"
s41,II,distractor,0.46866038508808855,"(6, 8)"
s41,II,distractor,0.34838709677418694,"(3, 6)"
s41,II,distractor,0.2752941176470541,"(3, 6)"
s41,II,distractor,0.3333333333333263,"(1, 5)"
s41,II,distractor,0.0,"(4, 7)"
s42,CI,normal,0.8090946333469917,"(3, 6)"
s42,CI,normal,0.7580645161290112,"(0, 3)"
s42,CI,normal,0.6054901960784207,"(2, 4)"
s42,CI,normal,1.0,"(5, 7)"
s42,CI,normal,0.33992805755393635,"(0, 3)"
s43,II,scaffolding,0.8574354772634312,"(5, 8)"
s43,II,scaffolding,1.0,"(4, 7)"
s43,II,scaffolding,0.5294117647058676,"(0, 3)"
s43,II,scaffolding,1.0,"(5, 7)"
s43,II,scaffolding,1.0,"(1, 5)"
s44,CI,normal,0.46866038508808855,"(6, 8)"
s44,CI,normal,0.4838709677419169,"(6, 9)"
s44,CI,normal,1.0,"(6, 8)"
s44,CI,normal,1.0,"(5, 9)"
s44,CI,normal,0.0,"(4, 7)"
s45,II,normal,0.46866038508808855,"(6, 8)"
s45,II,normal,0.4838709677419169,"(6, 9)"
s45,II,normal,1.0,"(6, 8)"
s45,II,normal,1.0,"(5, 9)"
s45,II,normal,0.33992805755393635,"(2, 6)"
s46,II,scaffolding,0.8574354772634312,"(5, 8)"
s46,II,scaffolding,0.7580645161290112,"(0, 3)"
s46,II,scaffolding,0.5294117647058676,"(0, 3)"
s46,II,scaffolding,1.0,"(5, 9)"
s46,II,scaffolding,1.0,"(1, 5)"
s47,CI,distractor,0.8574354772634312,"(5, 8)"
s47,CI,distractor,0.7580645161290112,"(0, 3)"
s47,CI,distractor,1.0,"(6, 8)"
s47,CI,distractor,1.0,"(5, 9)"
s47,CI,distractor,1.0,"(1, 5)"
s48,II,distractor,1.0,"(0, 1)"
s48,II,distractor,1.0,"(4, 7)"
s48,II,distractor,1.0,"(6, 8)"
s48,II,distractor,1.0,"(5, 9)"
s48,II,distractor,0.6249999999999866,"(5, 9)"
s49,CI,scaffolding,0.8574354772634312,"(5, 8)"
s49,CI,scaffolding,0.7580645161290112,"(0, 3)"
s49,CI,scaffolding,0.5294117647058676,"(0, 3)"
s49,CI,scaffolding,0.3333333333333263,"(1, 5)"
s49,CI,scaffolding,0.0,"(6, 8)"
s50,CI,normal,0.8574354772634312,"(5, 8)"
s50,CI,normal,0.7580645161290112,"(0, 3)"
s50,CI,normal,0.5294117647058676,"(0, 3)"
s50,CI,normal,0.3333333333333263,"(0, 1)"
s50,CI,normal,0.0,"(4, 7)"
s51,II,normal,1.0,"(0, 1)"
s51,II,normal,0.3544802867383393,"(0, 1)"
s51,II,normal,0.5294117647058676,"(0, 3)"
s51,II,normal,0.3333333333333263,"(0, 1)"
s51,II,normal,1.0,"(1, 5)"
s52,II,distractor,1.0,"(0, 1)"
s52,II,distractor,0.7580645161290112,"(0, 3)"
s52,II,distractor,0.5294117647058676,"(0, 3)"
s52,II,distractor,0.3333333333333263,"(0, 1)"
s52,II,distractor,0.5854316546762385,"(6, 9)"
s53,II,scaffolding,0.8090946333469917,"(3, 6)"
s53,II,scaffolding,1.0,"(4, 7)"
s53,II,scaffolding,1.0,"(6, 8)"
s53,II,scaffolding,1.0,"(5, 9)"
s53,II,scaffolding,1.0,"(1, 5)"
s54,II,normal,0.8090946333469917,"(3, 6)"
s54,II,normal,0.7580645161290112,"(0, 3)"
s54,II,normal,0.5294117647058676,"(0, 3)"
s54,II,normal,0.3333333333333263,"(0, 1)"
s54,II,normal,0.33992805755393635,"(2, 6)"
s55,CI,scaffolding,0.8574354772634312,"(5, 8)"
s55,CI,scaffolding,1.0,"(4, 7)"
s55,CI,scaffolding,1.0,"(6, 8)"
s55,CI,scaffolding,1.0,"(5, 9)"
s55,CI,scaffolding,1.0,"(1, 5)"
s56,II,scaffolding,0.8574354772634312,"(5, 8)"
s56,II,scaffolding,1.0,"(4, 7)"
s56,II,scaffolding,1.0,"(6, 8)"
s56,II,scaffolding,1.0,"(5, 9)"
s56,II,scaffolding,0.5854316546762385,"(6, 9)"
s57,CI,normal,0.19336337566571382,"(2, 6)"
s57,CI,normal,0.34838709677418694,"(3, 6)"
s57,CI,normal,0.6054901960784207,"(2, 4)"
s57,CI,normal,0.3333333333333263,"(1, 5)"
s57,CI,normal,0.5854316546762385,"(6, 9)"
s58,CI,scaffolding,0.8574354772634312,"(5, 8)"
s58,CI,scaffolding,1.0,"(4, 7)"
s58,CI,scaffolding,1.0,"(6, 8)"
s58,CI,scaffolding,1.0,"(5, 9)"
s58,CI,scaffolding,0.6249999999999866,"(5, 9)"
s59,II,normal,0.8090946333469917,"(3, 6)"
s59,II,normal,1.0,"(4, 7)"
s59,II,normal,0.5294117647058676,"(0, 3)"
s59,II,normal,1.0,"(5, 9)"
s59,II,normal,1.0,"(1, 5)"
s60,II,distractor,0.46866038508808855,"(6, 8)"
s60,II,distractor,0.3544802867383393,"(0, 1)"
s60,II,distractor,0.6933333333333178,"(4, 7)"
s60,II,distractor,0.3333333333333263,"(0, 1)"
s60,II,distractor,0.33992805755393635,"(3, 6)"
s61,II,normal,0.218762802130278,"(4, 8)"
s61,II,normal,0.34838709677418694,"(3, 6)"
s61,II,normal,0.2752941176470541,"(3, 6)"
s61,II,normal,0.3333333333333263,"(1, 5)"
s61,II,normal,0.5854316546762385,"(6, 9)"
s62,II,scaffolding,1.0,"(0, 1)"
s62,II,scaffolding,0.7580645161290112,"(0, 3)"
s62,II,scaffolding,0.5294117647058676,"(0, 3)"
s62,II,scaffolding,0.3333333333333263,"(0, 1)"
s62,II,scaffolding,1.0,"(1, 5)"
s63,II,scaffolding,0.8090946333469917,"(3, 6)"
s63,II,scaffolding,0.34838709677418694,"(3, 6)"
s63,II,scaffolding,0.2752941176470541,"(3, 6)"
s63,II,scaffolding,0.3333333333333263,"(1, 5)"
s63,II,scaffolding,0.33992805755393635,"(3, 6)"
s64,II,normal,0.8090946333469917,"(3, 6)"
s64,II,normal,0.7580645161290112,"(0, 3)"
s64,II,normal,0.5294117647058676,"(0, 3)"
s64,II,normal,0.3333333333333263,"(0, 1)"
s64,II,normal,0.6249999999999866,"(5, 9)"
s65,CI,normal,0.8574354772634312,"(5, 8)"
s65,CI,normal,0.34838709677418694,"(3, 6)"
s65,CI,normal,0.5019607843137103,"(5, 7)"
s65,CI,normal,1.0,"(5, 9)"
s65,CI,normal,0.5854316546762385,"(6, 9)"
s66,CI,scaffolding,0.8574354772634312,"(5, 8)"
s66,CI,scaffolding,1.0,"(4, 7)"
s66,CI,scaffolding,1.0,"(6, 8)"
s66,CI,scaffolding,1.0,"(5, 9)"
s66,CI,scaffolding,0.0,"(4, 7)"
s67,CI,distractor,0.8090946333469917,"(3, 6)"
s67,CI,distractor,0.7580645161290112,"(0, 3)"
s67,CI,distractor,0.5294117647058676,"(0, 3)"
s67,CI,distractor,0.3333333333333263,"(0, 1)"
s67,CI,distractor,0.33992805755393635,"(0, 3)"
s68,II,normal,0.4137648504711293,"(1, 5)"
s68,II,normal,0.2910394265232909,"(1, 4)"
s68,II,normal,0.2752941176470541,"(3, 6)"
s68,II,normal,0.3333333333333263,"(1, 5)"
s68,II,normal,0.5854316546762385,"(6, 9)"
s69,CI,normal,0.4137648504711293,"(1, 5)"
s69,CI,normal,0.17741935483870738,"(3, 5)"
s69,CI,normal,0.5019607843137103,"(5, 7)"
s69,CI,normal,0.3333333333333263,"(1, 5)"
s69,CI,normal,0.0,"(6, 8)"
s70,CI,normal,1.0,"(0, 1)"
s70,CI,normal,0.7580645161290112,"(0, 3)"
s70,CI,normal,0.5294117647058676,"(0, 3)"
s70,CI,normal,0.3333333333333263,"(0, 1)"
s70,CI,normal,1.0,"(1, 5)"
s71,CI,normal,0.46866038508808855,"(6, 8)"
s71,CI,normal,0.15483870967741672,"(6, 8)"
s71,CI,normal,1.0,"(6, 8)"
s71,CI,normal,0.3333333333333263,"(1, 5)"
s71,CI,normal,0.0,"(6, 8)"
s72,CI,distractor,0.19336337566571382,"(2, 6)"
s72,CI,distractor,0.34838709677418694,"(3, 6)"
s72,CI,distractor,0.5294117647058676,"(0, 3)"
s72,CI,distractor,0.3333333333333263,"(0, 1)"
s72,CI,distractor,0.6249999999999866,"(5, 9)"
s73,II,distractor,0.46866038508808855,"(6, 8)"
s73,II,distractor,0.34838709677418694,"(3, 6)"
s73,II,distractor,0.5294117647058676,"(0, 3)"
s73,II,distractor,0.3333333333333263,"(1, 5)"
s73,II,distractor,0.6249999999999866,"(5, 9)"
s74,CI,distractor,0.8574354772634312,"(5, 8)"
s74,CI,distractor,0.15483870967741672,"(6, 8)"
s74,CI,distractor,0.2752941176470541,"(3, 6)"
s74,CI,distractor,0.3333333333333263,"(1, 5)"
s74,CI,distractor,0.0,"(6, 8)"
s75,II,scaffolding,0.2585006145022582,"(6, 9)"
s75,II,scaffolding,0.04838709677419268,"(5, 9)"
s75,II,scaffolding,0.11137254901960528,"(3, 5)"
s75,II,scaffolding,0.0,"(2, 6)"
s75,II,scaffolding,1.0,"(1, 5)"
s76,II,scaffolding,0.8090946333469917,"(3, 6)"
s76,II,scaffolding,0.7580645161290112,"(0, 3)"
s76,II,scaffolding,0.5294117647058676,"(0, 3)"
s76,II,scaffolding,1.0,"(5, 9)"
s76,II,scaffolding,0.6249999999999866,"(5, 9)"
s77,II,distractor,0.2585006145022582,"(6, 9)"
s77,II,distractor,0.2910394265232909,"(1, 4)"
s77,II,distractor,0.2752941176470541,"(3, 6)"
s77,II,distractor,0.3333333333333263,"(1, 5)"
s77,II,distractor,0.0,"(6, 8)"
s78,II,scaffolding,1.0,"(0, 1)"
s78,II,scaffolding,0.7580645161290112,"(0, 3)"
s78,II,scaffolding,0.5294117647058676,"(0, 3)"
s78,II,scaffolding,1.0,"(5, 7)"
s78,II,scaffolding,0.33992805755393635,"(0, 3)"
s79,II,distractor,0.46866038508808855,"(6, 8)"
s79,II,distractor,0.34838709677418694,"(3, 6)"
s79,II,distractor,0.5294117647058676,"(0, 3)"
s79,II,distractor,0.3333333333333263,"(0, 1)"
s79,II,distractor,0.33992805755393635,"(3, 6)"
s80,II,distractor,0.8574354772634312,"(5, 8)"
s80,II,distractor,0.7580645161290112,"(0, 3)"
s80,II,distractor,0.5294117647058676,"(0, 3)"
s80,II,distractor,0.3333333333333263,"(0, 1)"
s80,II,distractor,0.33992805755393635,"(3, 6)"
s81,II,normal,1.0,"(0, 1)"
s81,II,normal,0.7580645161290112,"(0, 3)"
s81,II,normal,0.5294117647058676,"(0, 3)"
s81,II,normal,0.3333333333333263,"(0, 1)"
s81,II,normal,0.33992805755393635,"(0, 3)"
s82,CI,distractor,0.46866038508808855,"(6, 8)"
s82,CI,distractor,0.34838709677418694,"(3, 6)"
s82,CI,distractor,0.5294117647058676,"(0, 3)"
s82,CI,distractor,0.3333333333333263,"(1, 5)"
s82,CI,distractor,0.5854316546762385,"(6, 9)"
s83,II,normal,1.0,"(0, 1)"
s83,II,normal,0.7580645161290112,"(0, 3)"
s83,II,normal,0.5294117647058676,"(0, 3)"
s83,II,normal,0.3333333333333263,"(0, 1)"
s83,II,normal,1.0,"(1, 5)"
s84,CI,scaffolding,0.8574354772634312,"(5, 8)"
s84,CI,scaffolding,0.34838709677418694,"(3, 6)"
s84,CI,scaffolding,0.5294117647058676,"(0, 3)"
s84,CI,scaffolding,0.3333333333333263,"(1, 5)"
s84,CI,scaffolding,0.6249999999999866,"(5, 9)"
s85,II,distractor,1.0,"(0, 1)"
s85,II,distractor,0.7580645161290112,"(0, 3)"
s85,II,distractor,0.5294117647058676,"(0, 3)"
s85,II,distractor,0.3333333333333263,"(0, 1)"
s85,II,distractor,1.0,"(1, 5)"
s86,CI,scaffolding,1.0,"(0, 1)"
s86,CI,scaffolding,0.7580645161290112,"(0, 3)"
s86,CI,scaffolding,1.0,"(6, 8)"
s86,CI,scaffolding,0.3333333333333263,"(0, 1)"
s86,CI,scaffolding,0.33992805755393635,"(0, 2)"
s87,II,scaffolding,0.8574354772634312,"(5, 8)"
s87,II,scaffolding,1.0,"(4, 7)"
s87,II,scaffolding,1.0,"(6, 8)"
s87,II,scaffolding,1.0,"(5, 9)"
s87,II,scaffolding,0.0,"(4, 7)"
s88,II,distractor,0.8574354772634312,"(5, 8)"
s88,II,distractor,1.0,"(4, 7)"
s88,II,distractor,1.0,"(6, 8)"
s88,II,distractor,1.0,"(5, 9)"
s88,II,distractor,1.0,"(1, 5)"
s89,II,distractor,0.46866038508808855,"(6, 8)"
s89,II,distractor,0.7580645161290112,"(0, 3)"
s89,II,distractor,0.5294117647058676,"(0, 3)"
s89,II,distractor,0.3333333333333263,"(1, 5)"
s89,II,distractor,0.33992805755393635,"(2, 6)"
s90,II,distractor,1.0,"(0, 1)"
s90,II,distractor,0.7580645161290112,"(0, 3)"
s90,II,distractor,0.5294117647058676,"(0, 3)"
s90,II,distractor,0.3333333333333263,"(0, 1)"
s90,II,distractor,0.6249999999999866,"(5, 9)"
s91,II,scaffolding,1.0,"(0, 1)"
s91,II,scaffolding,0.7580645161290112,"(0, 3)"
s91,II,scaffolding,0.5294117647058676,"(0, 3)"
s91,II,scaffolding,0.3333333333333263,"(0, 1)"
s91,II,scaffolding,0.33992805755393635,"(2, 6)"
s92,CI,scaffolding,0.19336337566571382,"(2, 6)"
s92,CI,scaffolding,0.7580645161290112,"(0, 3)"
s92,CI,scaffolding,0.5294117647058676,"(0, 3)"
s92,CI,scaffolding,0.3333333333333263,"(0, 1)"
s92,CI,scaffolding,0.5854316546762385,"(6, 9)"
s93,II,normal,0.8090946333469917,"(3, 6)"
s93,II,normal,0.7580645161290112,"(0, 3)"
s93,II,normal,0.5294117647058676,"(0, 3)"
s93,II,normal,1.0,"(5, 7)"
s93,II,normal,1.0,"(1, 5)"
s94,CI,normal,1.0,"(0, 1)"
s94,CI,normal,0.7580645161290112,"(0, 3)"
s94,CI,normal,0.6054901960784207,"(2, 4)"
s94,CI,normal,0.3333333333333263,"(0, 1)"
s94,CI,normal,0.33992805755393635,"(3, 6)"
s95,CI,normal,0.8090946333469917,"(3, 6)"
s95,CI,normal,0.7580645161290112,"(0, 3)"
s95,CI,normal,1.0,"(6, 8)"
s95,CI,normal,0.3333333333333263,"(0, 1)"
s95,CI,normal,0.33992805755393635,"(3, 6)"
s96,II,scaffolding,1.0,"(0, 1)"
s96,II,scaffolding,0.7580645161290112,"(0, 3)"
s96,II,scaffolding,0.5294117647058676,"(0, 3)"
s96,II,scaffolding,0.3333333333333263,"(0, 1)"
s96,II,scaffolding,1.0,"(1, 5)"
s97,CI,normal,0.8090946333469917,"(3, 6)"
s97,CI,normal,0.7580645161290112,"(0, 3)"
s97,CI,normal,0.5294117647058676,"(0, 3)"
s97,CI,normal,0.3333333333333263,"(0, 1)"
s97,CI,normal,0.33992805755393635,"(0, 3)"
s98,II,normal,0.8090946333469917,"(3, 6)"
s98,II,normal,0.7580645161290112,"(0, 3)"
s98,II,normal,0.5294117647058676,"(0, 3)"
s98,II,normal,1.0,"(5, 7)"
s98,II,normal,1.0,"(1, 5)"
s99,II,normal,0.8090946333469917,"(3, 6)"
s99,II,normal,0.7580645161290112,"(0, 3)"
s99,II,normal,0.5294117647058676,"(0, 3)"
s99,II,normal,0.3333333333333263,"(0, 1)"
s99,II,normal,1.0,"(1, 5)"
s100,CI,scaffolding,0.8574354772634312,"(5, 8)"
s100,CI,scaffolding,0.7580645161290112,"(0, 3)"
s100,CI,scaffolding,0.5294117647058676,"(0, 3)"
s100,CI,scaffolding,0.3333333333333263,"(0, 1)"
s100,CI,scaffolding,0.33992805755393635,"(2, 6)"
s101,II,scaffolding,0.8574354772634312,"(5, 8)"
s101,II,scaffolding,1.0,"(4, 7)"
s101,II,scaffolding,0.5019607843137103,"(5, 7)"
s101,II,scaffolding,1.0,"(5, 9)"
s101,II,scaffolding,0.33992805755393635,"(2, 6)"
s102,II,scaffolding,0.8090946333469917,"(3, 6)"
s102,II,scaffolding,0.7580645161290112,"(0, 3)"
s102,II,scaffolding,0.5294117647058676,"(0, 3)"
s102,II,scaffolding,1.0,"(5, 9)"
s102,II,scaffolding,0.33992805755393635,"(2, 6)"
s103,CI,normal,0.46866038508808855,"(6, 8)"
s103,CI,normal,0.34838709677418694,"(3, 6)"
s103,CI,normal,0.2752941176470541,"(3, 6)"
s103,CI,normal,0.3333333333333263,"(1, 5)"
s103,CI,normal,0.5854316546762385,"(6, 9)"
s104,II,normal,0.8574354772634312,"(5, 8)"
s104,II,normal,1.0,"(4, 7)"
s104,II,normal,0.5294117647058676,"(0, 3)"
s104,II,normal,1.0,"(5, 9)"
s104,II,normal,0.33992805755393635,"(2, 6)"
s105,II,distractor,0.8574354772634312,"(5, 8)"
s105,II,distractor,1.0,"(4, 7)"
s105,II,distractor,0.2752941176470541,"(3, 6)"
s105,II,distractor,1.0,"(5, 7)"
s105,II,distractor,0.6249999999999866,"(5, 9)"
s106,II,normal,0.8574354772634312,"(5, 8)"
s106,II,normal,0.7580645161290112,"(0, 3)"
s106,II,normal,0.2752941176470541,"(3, 6)"
